/home/cw10108/ComputerArchitecture/pyrisc/sim/snurisc.py       -l 4 decode
Loading file decode
0 0x80000294: lui    sp, 0x80020000         # R[2] <- 0x80020000, pc_next=0x80000298
22720 0x800000ec: bne    a4, zero, 0x800000fc   # R[16] <- 0x800000f0, pc_next=0x800000fc
22721 0x800000fc: srli   a4, a0, 30             # R[14] <- 0x00000002, pc_next=0x80000100
22722 0x80000100: addi   a5, zero, 2            # R[15] <- 0x00000002, pc_next=0x80000104
22723 0x80000104: bne    a4, a5, 0x8000013c     # R[24] <- 0x80000108, pc_next=0x80000108
22724 0x80000108: addi   a5, zero, 31           # R[15] <- 0x0000001f, pc_next=0x8000010c
22725 0x8000010c: beq    a2, a5, 0x80000120     # R[20] <- 0x80000110, pc_next=0x80000110
22726 0x80000110: addi   a5, zero, 4            # R[15] <- 0x00000004, pc_next=0x80000114
22727 0x80000114: srli   a4, a0, 28             # R[14] <- 0x00000008, pc_next=0x80000118
22728 0x80000118: addi   a4, a4, -4             # R[14] <- 0x00000004, pc_next=0x8000011c
22729 0x8000011c: beq    zero, zero, 0x8000014c # R[16] <- 0x80000120, pc_next=0x8000014c
22730 0x8000014c: sub    a1, a1, a5             # R[11] <- 0x00000503, pc_next=0x80000150
22731 0x80000150: add    a2, a2, a5             # R[12] <- 0x00000013, pc_next=0x80000154
22732 0x80000154: addi   a2, a2, -32            # R[12] <- 0xfffffff3, pc_next=0x80000158
22733 0x80000158: bge    a2, zero, 0x80000168   # R[16] <- 0x8000015c, pc_next=0x8000015c
22734 0x8000015c: sll    a0, a0, a5             # R[10] <- 0x0f780000, pc_next=0x80000160
22735 0x80000160: addi   a2, a2, 32             # R[12] <- 0x00000013, pc_next=0x80000164
22736 0x80000164: beq    zero, zero, 0x80000194 # R[16] <- 0x80000168, pc_next=0x80000194
22737 0x80000194: addi   a5, zero, 8            # R[15] <- 0x00000008, pc_next=0x80000198
22738 0x80000198: bge    a4, a5, 0x800001b8     # pc_next=0x8000019c
22739 0x8000019c: slli   a5, a4, 2              # R[15] <- 0x00000010, pc_next=0x800001a0
22740 0x800001a0: sub    a5, zero, a5           # R[15] <- 0xfffffff0, pc_next=0x800001a4
22741 0x800001a4: addi   a5, a5, 28             # R[15] <- 0x0000000c, pc_next=0x800001a8
22742 0x800001a8: lw     a4, 0(sp)              # R[14] <- 0xa432d098, pc_next=0x800001ac
22743 0x800001ac: srl    a5, a4, a5             # R[15] <- 0x000a432d, pc_next=0x800001b0
22744 0x800001b0: andi   a5, a5, 15             # R[15] <- 0x0000000d, pc_next=0x800001b4
22745 0x800001b4: beq    zero, zero, 0x800001d0 # R[28] <- 0x800001b8, pc_next=0x800001d0
22746 0x800001d0: addi   a4, a3, -1             # R[14] <- 0x000000cd, pc_next=0x800001d4
22747 0x800001d4: andi   a4, a3, 7              # R[14] <- 0x00000006, pc_next=0x800001d8
22748 0x800001d8: srli   a4, a4, 1              # R[14] <- 0x00000003, pc_next=0x800001dc
22749 0x800001dc: slli   a4, a4, 3              # R[14] <- 0x00000018, pc_next=0x800001e0
22750 0x800001e0: addi   a4, a4, 4              # R[14] <- 0x0000001c, pc_next=0x800001e4
22751 0x800001e4: sll    a5, a5, a4             # R[15] <- 0xd0000000, pc_next=0x800001e8
22752 0x800001e8: andi   a4, a3, 1              # R[14] <- 0x00000000, pc_next=0x800001ec
22753 0x800001ec: slli   a4, a4, 2              # R[14] <- 0x00000000, pc_next=0x800001f0
22754 0x800001f0: srl    a5, a5, a4             # R[15] <- 0xd0000000, pc_next=0x800001f4
22755 0x800001f4: lw     a4, 20(sp)             # R[14] <- 0x8001ff54, pc_next=0x800001f8
22756 0x800001f8: lw     a4, 0(a4)              # R[14] <- 0x000ae602, pc_next=0x800001fc
22757 0x800001fc: add    a4, a4, a5             # R[14] <- 0xd00ae602, pc_next=0x80000200
22758 0x80000200: lw     a5, 20(sp)             # R[15] <- 0x8001ff54, pc_next=0x80000204
22759 0x80000204: sw     a4, 0(a5)              # pc_next=0x80000208
22760 0x80000208: bge    zero, a1, 0x80000210   # R[8] <- 0x8000020c, pc_next=0x8000020c
22761 0x8000020c: beq    zero, zero, 0x800000b4 # R[9] <- 0x80000210, pc_next=0x1800000b4
22762 0x800000b4: addi   a3, a3, 1              # R[13] <- 0x000000cf, pc_next=0x800000b8
22763 0x800000b8: lw     a5, 24(sp)             # R[15] <- 0x00000100, pc_next=0x800000bc
22764 0x800000bc: addi   a4, a3, 1              # R[14] <- 0x000000d0, pc_next=0x800000c0
22765 0x800000c0: srli   a4, a4, 1              # R[14] <- 0x00000068, pc_next=0x800000c4
22766 0x800000c4: blt    a5, a4, 0x8000022c     # R[8] <- 0x800000c8, pc_next=0x800000c8
22767 0x800000c8: andi   a4, a3, 7              # R[14] <- 0x00000007, pc_next=0x800000cc
22768 0x800000cc: addi   a5, zero, 1            # R[15] <- 0x00000001, pc_next=0x800000d0
22769 0x800000d0: bne    a4, a5, 0x800000e8     # R[24] <- 0x800000d4, pc_next=0x800000e8
22770 0x800000e8: srli   a4, a0, 31             # R[14] <- 0x00000000, pc_next=0x800000ec
22771 0x800000ec: bne    a4, zero, 0x800000fc   # R[16] <- 0x800000f0, pc_next=0x800000f0
22772 0x800000f0: srli   a4, a0, 29             # R[14] <- 0x00000000, pc_next=0x800000f4
22773 0x800000f4: addi   a5, zero, 3            # R[15] <- 0x00000003, pc_next=0x800000f8
22774 0x800000f8: beq    zero, zero, 0x8000014c # R[20] <- 0x800000fc, pc_next=0x8000014c
22775 0x8000014c: sub    a1, a1, a5             # R[11] <- 0x00000500, pc_next=0x80000150
22776 0x80000150: add    a2, a2, a5             # R[12] <- 0x00000016, pc_next=0x80000154
22777 0x80000154: addi   a2, a2, -32            # R[12] <- 0xfffffff6, pc_next=0x80000158
22778 0x80000158: bge    a2, zero, 0x80000168   # R[16] <- 0x8000015c, pc_next=0x8000015c
22779 0x8000015c: sll    a0, a0, a5             # R[10] <- 0x7bc00000, pc_next=0x80000160
22780 0x80000160: addi   a2, a2, 32             # R[12] <- 0x00000016, pc_next=0x80000164
22781 0x80000164: beq    zero, zero, 0x80000194 # R[16] <- 0x80000168, pc_next=0x80000194
22782 0x80000194: addi   a5, zero, 8            # R[15] <- 0x00000008, pc_next=0x80000198
22783 0x80000198: bge    a4, a5, 0x800001b8     # pc_next=0x8000019c
22784 0x8000019c: slli   a5, a4, 2              # R[15] <- 0x00000000, pc_next=0x800001a0
22785 0x800001a0: sub    a5, zero, a5           # R[15] <- 0x00000000, pc_next=0x800001a4
22786 0x800001a4: addi   a5, a5, 28             # R[15] <- 0x0000001c, pc_next=0x800001a8
22787 0x800001a8: lw     a4, 0(sp)              # R[14] <- 0xa432d098, pc_next=0x800001ac
22788 0x800001ac: srl    a5, a4, a5             # R[15] <- 0x0000000a, pc_next=0x800001b0
22789 0x800001b0: andi   a5, a5, 15             # R[15] <- 0x0000000a, pc_next=0x800001b4
22790 0x800001b4: beq    zero, zero, 0x800001d0 # R[28] <- 0x800001b8, pc_next=0x800001d0
22791 0x800001d0: addi   a4, a3, -1             # R[14] <- 0x000000ce, pc_next=0x800001d4
22792 0x800001d4: andi   a4, a3, 7              # R[14] <- 0x00000007, pc_next=0x800001d8
22793 0x800001d8: srli   a4, a4, 1              # R[14] <- 0x00000003, pc_next=0x800001dc
22794 0x800001dc: slli   a4, a4, 3              # R[14] <- 0x00000018, pc_next=0x800001e0
22795 0x800001e0: addi   a4, a4, 4              # R[14] <- 0x0000001c, pc_next=0x800001e4
22796 0x800001e4: sll    a5, a5, a4             # R[15] <- 0xa0000000, pc_next=0x800001e8
22797 0x800001e8: andi   a4, a3, 1              # R[14] <- 0x00000001, pc_next=0x800001ec
22798 0x800001ec: slli   a4, a4, 2              # R[14] <- 0x00000004, pc_next=0x800001f0
22799 0x800001f0: srl    a5, a5, a4             # R[15] <- 0x0a000000, pc_next=0x800001f4
22800 0x800001f4: lw     a4, 20(sp)             # R[14] <- 0x8001ff54, pc_next=0x800001f8
22801 0x800001f8: lw     a4, 0(a4)              # R[14] <- 0xd00ae602, pc_next=0x800001fc
22802 0x800001fc: add    a4, a4, a5             # R[14] <- 0xda0ae602, pc_next=0x80000200
22803 0x80000200: lw     a5, 20(sp)             # R[15] <- 0x8001ff54, pc_next=0x80000204
22804 0x80000204: sw     a4, 0(a5)              # pc_next=0x80000208
22805 0x80000208: bge    zero, a1, 0x80000210   # R[8] <- 0x8000020c, pc_next=0x8000020c
22806 0x8000020c: beq    zero, zero, 0x800000b4 # R[9] <- 0x80000210, pc_next=0x1800000b4
22807 0x800000b4: addi   a3, a3, 1              # R[13] <- 0x000000d0, pc_next=0x800000b8
22808 0x800000b8: lw     a5, 24(sp)             # R[15] <- 0x00000100, pc_next=0x800000bc
22809 0x800000bc: addi   a4, a3, 1              # R[14] <- 0x000000d1, pc_next=0x800000c0
22810 0x800000c0: srli   a4, a4, 1              # R[14] <- 0x00000068, pc_next=0x800000c4
22811 0x800000c4: blt    a5, a4, 0x8000022c     # R[8] <- 0x800000c8, pc_next=0x800000c8
22812 0x800000c8: andi   a4, a3, 7              # R[14] <- 0x00000000, pc_next=0x800000cc
22813 0x800000cc: addi   a5, zero, 1            # R[15] <- 0x00000001, pc_next=0x800000d0
22814 0x800000d0: bne    a4, a5, 0x800000e8     # R[24] <- 0x800000d4, pc_next=0x800000e8
22815 0x800000e8: srli   a4, a0, 31             # R[14] <- 0x00000000, pc_next=0x800000ec
22816 0x800000ec: bne    a4, zero, 0x800000fc   # R[16] <- 0x800000f0, pc_next=0x800000f0
22817 0x800000f0: srli   a4, a0, 29             # R[14] <- 0x00000003, pc_next=0x800000f4
22818 0x800000f4: addi   a5, zero, 3            # R[15] <- 0x00000003, pc_next=0x800000f8
22819 0x800000f8: beq    zero, zero, 0x8000014c # R[20] <- 0x800000fc, pc_next=0x8000014c
22820 0x8000014c: sub    a1, a1, a5             # R[11] <- 0x000004fd, pc_next=0x80000150
22821 0x80000150: add    a2, a2, a5             # R[12] <- 0x00000019, pc_next=0x80000154
22822 0x80000154: addi   a2, a2, -32            # R[12] <- 0xfffffff9, pc_next=0x80000158
22823 0x80000158: bge    a2, zero, 0x80000168   # R[16] <- 0x8000015c, pc_next=0x8000015c
22824 0x8000015c: sll    a0, a0, a5             # R[10] <- 0xde000000, pc_next=0x80000160
22825 0x80000160: addi   a2, a2, 32             # R[12] <- 0x00000019, pc_next=0x80000164
22826 0x80000164: beq    zero, zero, 0x80000194 # R[16] <- 0x80000168, pc_next=0x80000194
22827 0x80000194: addi   a5, zero, 8            # R[15] <- 0x00000008, pc_next=0x80000198
22828 0x80000198: bge    a4, a5, 0x800001b8     # pc_next=0x8000019c
22829 0x8000019c: slli   a5, a4, 2              # R[15] <- 0x0000000c, pc_next=0x800001a0
22830 0x800001a0: sub    a5, zero, a5           # R[15] <- 0xfffffff4, pc_next=0x800001a4
22831 0x800001a4: addi   a5, a5, 28             # R[15] <- 0x00000010, pc_next=0x800001a8
22832 0x800001a8: lw     a4, 0(sp)              # R[14] <- 0xa432d098, pc_next=0x800001ac
22833 0x800001ac: srl    a5, a4, a5             # R[15] <- 0x0000a432, pc_next=0x800001b0
22834 0x800001b0: andi   a5, a5, 15             # R[15] <- 0x00000002, pc_next=0x800001b4
22835 0x800001b4: beq    zero, zero, 0x800001d0 # R[28] <- 0x800001b8, pc_next=0x800001d0
22836 0x800001d0: addi   a4, a3, -1             # R[14] <- 0x000000cf, pc_next=0x800001d4
22837 0x800001d4: andi   a4, a3, 7              # R[14] <- 0x00000000, pc_next=0x800001d8
22838 0x800001d8: srli   a4, a4, 1              # R[14] <- 0x00000000, pc_next=0x800001dc
22839 0x800001dc: slli   a4, a4, 3              # R[14] <- 0x00000000, pc_next=0x800001e0
22840 0x800001e0: addi   a4, a4, 4              # R[14] <- 0x00000004, pc_next=0x800001e4
22841 0x800001e4: sll    a5, a5, a4             # R[15] <- 0x00000020, pc_next=0x800001e8
22842 0x800001e8: andi   a4, a3, 1              # R[14] <- 0x00000000, pc_next=0x800001ec
22843 0x800001ec: slli   a4, a4, 2              # R[14] <- 0x00000000, pc_next=0x800001f0
22844 0x800001f0: srl    a5, a5, a4             # R[15] <- 0x00000020, pc_next=0x800001f4
22845 0x800001f4: lw     a4, 20(sp)             # R[14] <- 0x8001ff54, pc_next=0x800001f8
22846 0x800001f8: lw     a4, 0(a4)              # R[14] <- 0xda0ae602, pc_next=0x800001fc
22847 0x800001fc: add    a4, a4, a5             # R[14] <- 0xda0ae622, pc_next=0x80000200
22848 0x80000200: lw     a5, 20(sp)             # R[15] <- 0x8001ff54, pc_next=0x80000204
22849 0x80000204: sw     a4, 0(a5)              # pc_next=0x80000208
22850 0x80000208: bge    zero, a1, 0x80000210   # R[8] <- 0x8000020c, pc_next=0x8000020c
22851 0x8000020c: beq    zero, zero, 0x800000b4 # R[9] <- 0x80000210, pc_next=0x1800000b4
22852 0x800000b4: addi   a3, a3, 1              # R[13] <- 0x000000d1, pc_next=0x800000b8
22853 0x800000b8: lw     a5, 24(sp)             # R[15] <- 0x00000100, pc_next=0x800000bc
22854 0x800000bc: addi   a4, a3, 1              # R[14] <- 0x000000d2, pc_next=0x800000c0
22855 0x800000c0: srli   a4, a4, 1              # R[14] <- 0x00000069, pc_next=0x800000c4
22856 0x800000c4: blt    a5, a4, 0x8000022c     # R[8] <- 0x800000c8, pc_next=0x800000c8
22857 0x800000c8: andi   a4, a3, 7              # R[14] <- 0x00000001, pc_next=0x800000cc
22858 0x800000cc: addi   a5, zero, 1            # R[15] <- 0x00000001, pc_next=0x800000d0
22859 0x800000d0: bne    a4, a5, 0x800000e8     # R[24] <- 0x800000d4, pc_next=0x800000d4
22860 0x800000d4: beq    a3, a5, 0x800000e8     # R[20] <- 0x800000d8, pc_next=0x800000d8
22861 0x800000d8: lw     a5, 20(sp)             # R[15] <- 0x8001ff54, pc_next=0x800000dc
22862 0x800000dc: addi   a5, a5, 4              # R[15] <- 0x8001ff58, pc_next=0x800000e0
22863 0x800000e0: sw     a5, 20(sp)             # pc_next=0x800000e4
22864 0x800000e4: sw     zero, 0(a5)            # pc_next=0x800000e8
22865 0x800000e8: srli   a4, a0, 31             # R[14] <- 0x00000001, pc_next=0x800000ec
22866 0x800000ec: bne    a4, zero, 0x800000fc   # R[16] <- 0x800000f0, pc_next=0x800000fc
22867 0x800000fc: srli   a4, a0, 30             # R[14] <- 0x00000003, pc_next=0x80000100
22868 0x80000100: addi   a5, zero, 2            # R[15] <- 0x00000002, pc_next=0x80000104
22869 0x80000104: bne    a4, a5, 0x8000013c     # R[24] <- 0x80000108, pc_next=0x8000013c
22870 0x8000013c: addi   a5, zero, 5            # R[15] <- 0x00000005, pc_next=0x80000140
22871 0x80000140: srli   a4, a0, 27             # R[14] <- 0x0000001b, pc_next=0x80000144
22872 0x80000144: addi   a4, a4, -16            # R[14] <- 0x0000000b, pc_next=0x80000148
22873 0x80000148: beq    zero, zero, 0x8000014c # R[4] <- 0x8000014c, pc_next=0x8000014c
22874 0x8000014c: sub    a1, a1, a5             # R[11] <- 0x000004f8, pc_next=0x80000150
22875 0x80000150: add    a2, a2, a5             # R[12] <- 0x0000001e, pc_next=0x80000154
22876 0x80000154: addi   a2, a2, -32            # R[12] <- 0xfffffffe, pc_next=0x80000158
22877 0x80000158: bge    a2, zero, 0x80000168   # R[16] <- 0x8000015c, pc_next=0x8000015c
22878 0x8000015c: sll    a0, a0, a5             # R[10] <- 0xc0000000, pc_next=0x80000160
22879 0x80000160: addi   a2, a2, 32             # R[12] <- 0x0000001e, pc_next=0x80000164
22880 0x80000164: beq    zero, zero, 0x80000194 # R[16] <- 0x80000168, pc_next=0x80000194
22881 0x80000194: addi   a5, zero, 8            # R[15] <- 0x00000008, pc_next=0x80000198
22882 0x80000198: bge    a4, a5, 0x800001b8     # pc_next=0x800001b8
22883 0x800001b8: slli   a5, a4, 2              # R[15] <- 0x0000002c, pc_next=0x800001bc
22884 0x800001bc: sub    a5, zero, a5           # R[15] <- 0xffffffd4, pc_next=0x800001c0
22885 0x800001c0: addi   a5, a5, 60             # R[15] <- 0x00000010, pc_next=0x800001c4
22886 0x800001c4: lw     a4, 4(sp)              # R[14] <- 0x1567bcef, pc_next=0x800001c8
22887 0x800001c8: srl    a5, a4, a5             # R[15] <- 0x00001567, pc_next=0x800001cc
22888 0x800001cc: andi   a5, a5, 15             # R[15] <- 0x00000007, pc_next=0x800001d0
22889 0x800001d0: addi   a4, a3, -1             # R[14] <- 0x000000d0, pc_next=0x800001d4
22890 0x800001d4: andi   a4, a3, 7              # R[14] <- 0x00000001, pc_next=0x800001d8
22891 0x800001d8: srli   a4, a4, 1              # R[14] <- 0x00000000, pc_next=0x800001dc
22892 0x800001dc: slli   a4, a4, 3              # R[14] <- 0x00000000, pc_next=0x800001e0
22893 0x800001e0: addi   a4, a4, 4              # R[14] <- 0x00000004, pc_next=0x800001e4
22894 0x800001e4: sll    a5, a5, a4             # R[15] <- 0x00000070, pc_next=0x800001e8
22895 0x800001e8: andi   a4, a3, 1              # R[14] <- 0x00000001, pc_next=0x800001ec
22896 0x800001ec: slli   a4, a4, 2              # R[14] <- 0x00000004, pc_next=0x800001f0
22897 0x800001f0: srl    a5, a5, a4             # R[15] <- 0x00000007, pc_next=0x800001f4
22898 0x800001f4: lw     a4, 20(sp)             # R[14] <- 0x8001ff58, pc_next=0x800001f8
22899 0x800001f8: lw     a4, 0(a4)              # R[14] <- 0x00000000, pc_next=0x800001fc
22900 0x800001fc: add    a4, a4, a5             # R[14] <- 0x00000007, pc_next=0x80000200
22901 0x80000200: lw     a5, 20(sp)             # R[15] <- 0x8001ff58, pc_next=0x80000204
22902 0x80000204: sw     a4, 0(a5)              # pc_next=0x80000208
22903 0x80000208: bge    zero, a1, 0x80000210   # R[8] <- 0x8000020c, pc_next=0x8000020c
22904 0x8000020c: beq    zero, zero, 0x800000b4 # R[9] <- 0x80000210, pc_next=0x1800000b4
22905 0x800000b4: addi   a3, a3, 1              # R[13] <- 0x000000d2, pc_next=0x800000b8
22906 0x800000b8: lw     a5, 24(sp)             # R[15] <- 0x00000100, pc_next=0x800000bc
22907 0x800000bc: addi   a4, a3, 1              # R[14] <- 0x000000d3, pc_next=0x800000c0
22908 0x800000c0: srli   a4, a4, 1              # R[14] <- 0x00000069, pc_next=0x800000c4
22909 0x800000c4: blt    a5, a4, 0x8000022c     # R[8] <- 0x800000c8, pc_next=0x800000c8
22910 0x800000c8: andi   a4, a3, 7              # R[14] <- 0x00000002, pc_next=0x800000cc
22911 0x800000cc: addi   a5, zero, 1            # R[15] <- 0x00000001, pc_next=0x800000d0
22912 0x800000d0: bne    a4, a5, 0x800000e8     # R[24] <- 0x800000d4, pc_next=0x800000e8
22913 0x800000e8: srli   a4, a0, 31             # R[14] <- 0x00000001, pc_next=0x800000ec
22914 0x800000ec: bne    a4, zero, 0x800000fc   # R[16] <- 0x800000f0, pc_next=0x800000fc
22915 0x800000fc: srli   a4, a0, 30             # R[14] <- 0x00000003, pc_next=0x80000100
22916 0x80000100: addi   a5, zero, 2            # R[15] <- 0x00000002, pc_next=0x80000104
22917 0x80000104: bne    a4, a5, 0x8000013c     # R[24] <- 0x80000108, pc_next=0x8000013c
22918 0x8000013c: addi   a5, zero, 5            # R[15] <- 0x00000005, pc_next=0x80000140
22919 0x80000140: srli   a4, a0, 27             # R[14] <- 0x00000018, pc_next=0x80000144
22920 0x80000144: addi   a4, a4, -16            # R[14] <- 0x00000008, pc_next=0x80000148
22921 0x80000148: beq    zero, zero, 0x8000014c # R[4] <- 0x8000014c, pc_next=0x8000014c
22922 0x8000014c: sub    a1, a1, a5             # R[11] <- 0x000004f3, pc_next=0x80000150
22923 0x80000150: add    a2, a2, a5             # R[12] <- 0x00000023, pc_next=0x80000154
22924 0x80000154: addi   a2, a2, -32            # R[12] <- 0x00000003, pc_next=0x80000158
22925 0x80000158: bge    a2, zero, 0x80000168   # R[16] <- 0x8000015c, pc_next=0x80000168
22926 0x80000168: lw     a0, 12(sp)             # R[10] <- 0x8001016c, pc_next=0x8000016c
22927 0x8000016c: addi   a0, a0, 4              # R[10] <- 0x80010170, pc_next=0x80000170
22928 0x80000170: sw     a0, 12(sp)             # pc_next=0x80000174
22929 0x80000174: lw     a0, 4(a0)              # R[10] <- 0xb855f3d7, pc_next=0x80000178
22930 0x80000178: jal    ra, 0x8000024c         # R[1] <- 0x8000017c, pc_next=0x8000024c
22931 0x8000024c: addi   sp, sp, -8             # R[2] <- 0x8001fecc, pc_next=0x80000250
22932 0x80000250: sw     a4, 0(sp)              # pc_next=0x80000254
22933 0x80000254: sw     a5, 4(sp)              # pc_next=0x80000258
22934 0x80000258: slli   a4, a0, 24             # R[14] <- 0xd7000000, pc_next=0x8000025c
22935 0x8000025c: srli   a0, a0, 8              # R[10] <- 0x00b855f3, pc_next=0x80000260
22936 0x80000260: slli   a5, a0, 24             # R[15] <- 0xf3000000, pc_next=0x80000264
22937 0x80000264: srli   a5, a5, 8              # R[15] <- 0x00f30000, pc_next=0x80000268
22938 0x80000268: add    a4, a4, a5             # R[14] <- 0xd7f30000, pc_next=0x8000026c
22939 0x8000026c: srli   a0, a0, 8              # R[10] <- 0x0000b855, pc_next=0x80000270
